A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NET_SHORT!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_PIN_ESCAPE!PIN_PIN_SIGNAL_MODEL!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
J!D:/PROJECT/2018/CENTRALIZEDMONITORINGSYSTEM/HARDWARE/allegro/CMS.brd!Wed Aug 22 21:02:27 2018!-252.7900!-265.6700!280.6100!166.1300!0.0001!millimeters!CMS!10.400000 mil!2!UP TO DATE!
S!+3V3!D01!2!@cms.cms(sch_1):ins599965@discrete.\led.normal\(chips)!LED_LED-3MM_GREEN!!!F178!!!!!!!!
S!N600007!D01!1!@cms.cms(sch_1):ins599965@discrete.\led.normal\(chips)!LED_LED-3MM_GREEN!!!F178!!!!!!!!
S!+3V3!D22!2!@cms.cms(sch_1):ins600013@discrete.\led.normal\(chips)!LED_LED-3MM_GREEN!!!F177!!!!!!!!
S!N600063!D22!1!@cms.cms(sch_1):ins600013@discrete.\led.normal\(chips)!LED_LED-3MM_GREEN!!!F177!!!!!!!!
S!+3V3!D02!2!@cms.cms(sch_1):ins572687@discrete.\led.normal\(chips)!LED_LED-3MM_GREEN!!!F176!!!!!!!!
S!N572805!D02!1!@cms.cms(sch_1):ins572687@discrete.\led.normal\(chips)!LED_LED-3MM_GREEN!!!F176!!!!!!!!
S!GND!D23!2!@cms.cms(sch_1):ins560035@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F175!!!!!!!!
S!+24V!D23!1!@cms.cms(sch_1):ins560035@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F175!!!!!!!!
S!GND!D04!2!@cms.cms(sch_1):ins561208@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F174!!!!!!!!
S!CURR_SENSE_P1!D04!1!@cms.cms(sch_1):ins561208@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F174!!!!!!!!
S!GND!D10!2!@cms.cms(sch_1):ins561092@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F173!!!!!!!!
S!CURR_SENSE_P2!D10!1!@cms.cms(sch_1):ins561092@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F173!!!!!!!!
S!GND!D09!2!@cms.cms(sch_1):ins560714@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F172!!!!!!!!
S!EXT_IN1!D09!1!@cms.cms(sch_1):ins560714@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F172!!!!!!!!
S!GND!D08!2!@cms.cms(sch_1):ins560540@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F171!!!!!!!!
S!EXT_IN2!D08!1!@cms.cms(sch_1):ins560540@discrete.\diode tvs.normal\(chips)!DIODE TVS_SMA_SMAJ36CA!!!F171!!!!!!!!
S!CURR_SENSE_P1!D05!2!@cms.cms(sch_1):ins466550@primary.\diode.normal\(chips)!DIODE_SOD-323_1N4148WS!!!F170!!!!!!!!
S!N466592!D05!1!@cms.cms(sch_1):ins466550@primary.\diode.normal\(chips)!DIODE_SOD-323_1N4148WS!!!F170!!!!!!!!
S!CURR_SENSE_P2!D12!2!@cms.cms(sch_1):ins556725@primary.\diode.normal\(chips)!DIODE_SOD-323_1N4148WS!!!F169!!!!!!!!
S!N556627!D12!1!@cms.cms(sch_1):ins556725@primary.\diode.normal\(chips)!DIODE_SOD-323_1N4148WS!!!F169!!!!!!!!
S!EXT_IN1!D07!2!@cms.cms(sch_1):ins560380@primary.\diode.normal\(chips)!DIODE_SOD-323_1N4148WS!!!F168!!!!!!!!
S!N558447!D07!1!@cms.cms(sch_1):ins560380@primary.\diode.normal\(chips)!DIODE_SOD-323_1N4148WS!!!F168!!!!!!!!
S!EXT_IN2!D06!2!@cms.cms(sch_1):ins560315@primary.\diode.normal\(chips)!DIODE_SOD-323_1N4148WS!!!F167!!!!!!!!
S!N558832!D06!1!@cms.cms(sch_1):ins560315@primary.\diode.normal\(chips)!DIODE_SOD-323_1N4148WS!!!F167!!!!!!!!
S!RS485B!D25!1!@cms.cms(sch_1):ins526457@primary.\tvs_bd.normal\(chips)!TVS_BD_SOT23-3_PSM712!!!F166!!!!!!!!
S!RS485A!D25!2!@cms.cms(sch_1):ins526457@primary.\tvs_bd.normal\(chips)!TVS_BD_SOT23-3_PSM712!!!F166!!!!!!!!
S!GND!D25!3!@cms.cms(sch_1):ins526457@primary.\tvs_bd.normal\(chips)!TVS_BD_SOT23-3_PSM712!!!F166!!!!!!!!
S!GND!D11!2!@cms.cms(sch_1):ins190434@discrete.\diode zener.normal\(chips)!DIODE ZENER_SOD-323_MZT52C3V6S!!!F165!!!!!!!!
S!N190496!D11!1!@cms.cms(sch_1):ins190434@discrete.\diode zener.normal\(chips)!DIODE ZENER_SOD-323_MZT52C3V6S!!!F165!!!!!!!!
S!+3V3!D03!2!@cms.cms(sch_1):ins572703@discrete.\led.normal\(chips)!LED_LED-3MM_YELLOW!!!F164!!!!!!!!
S!N572801!D03!1!@cms.cms(sch_1):ins572703@discrete.\led.normal\(chips)!LED_LED-3MM_YELLOW!!!F164!!!!!!!!
S!VIN!F02!1!@cms.cms(sch_1):ins559139@discrete.\fuse.normal\(chips)!FUSE_R2010_MSMD050-60V!!!F163!!!!!!!!
S!N1899351!F02!2!@cms.cms(sch_1):ins559139@discrete.\fuse.normal\(chips)!FUSE_R2010_MSMD050-60V!!!F163!!!!!!!!
S!N591951!F01!1!@cms.cms(sch_1):ins591913@discrete.\fuse.normal\(chips)!FUSE_PTC-5R1_JK250-060!!!F162!!!!!!!!
S!GND_EARTH!F01!2!@cms.cms(sch_1):ins591913@discrete.\fuse.normal\(chips)!FUSE_PTC-5R1_JK250-060!!!F162!!!!!!!!
S!N591951!J01!1!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!PUMP2_STOP!J01!10!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!PUMP2_FAIL!J01!11!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!PUMP3_START!J01!12!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!PUMP3_STOP!J01!13!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!AC_PWR!J01!2!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!AC_SW1!J01!3!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!AC_SW2!J01!4!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!AC_SW3!J01!5!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!PUMP1_START!J01!6!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!PUMP1_STOP!J01!7!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!PUMP1_FAIL!J01!8!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!PUMP2_START!J01!9!@cms.cms(sch_1):ins591805@connector.\conn rect 13.normal\(chips)!CONN RECT 13_CON7R62MM-13P_AC22!!!F161!!!!!!!!
S!+3V3!J03!1!@cms.cms(sch_1):ins594380@connector.\conn pcb 4.normal\(chips)!CONN PCB 4_XH-4A_SWD!!!F160!!!!!!!!
S!GND!J03!2!@cms.cms(sch_1):ins594380@connector.\conn pcb 4.normal\(chips)!CONN PCB 4_XH-4A_SWD!!!F160!!!!!!!!
S!N594620!J03!3!@cms.cms(sch_1):ins594380@connector.\conn pcb 4.normal\(chips)!CONN PCB 4_XH-4A_SWD!!!F160!!!!!!!!
S!N594682!J03!4!@cms.cms(sch_1):ins594380@connector.\conn pcb 4.normal\(chips)!CONN PCB 4_XH-4A_SWD!!!F160!!!!!!!!
S!+3V3!J02!1!@cms.cms(sch_1):ins594400@connector.\conn pcb 4.normal\(chips)!CONN PCB 4_XH-4A_DBG!!!F159!!!!!!!!
S!GND!J02!2!@cms.cms(sch_1):ins594400@connector.\conn pcb 4.normal\(chips)!CONN PCB 4_XH-4A_DBG!!!F159!!!!!!!!
S!N594654!J02!3!@cms.cms(sch_1):ins594400@connector.\conn pcb 4.normal\(chips)!CONN PCB 4_XH-4A_DBG!!!F159!!!!!!!!
S!N594682!J02!4!@cms.cms(sch_1):ins594400@connector.\conn pcb 4.normal\(chips)!CONN PCB 4_XH-4A_DBG!!!F159!!!!!!!!
S!N189166!L02!1!@cms.cms(sch_1):ins189116@primary.\inductor.normal\(chips)!INDUCTOR_INDC40_SWPA4012S100MT!!!F157!!!!!!!!
S!+5V!L02!2!@cms.cms(sch_1):ins189116@primary.\inductor.normal\(chips)!INDUCTOR_INDC40_SWPA4012S100MT!!!F157!!!!!!!!
S!+3V3!L01!1!@cms.cms(sch_1):ins409965@primary.\inductor.normal\(chips)!INDUCTOR_R0603_CBG160808U600T!!!F156!!!!!!!!
S!N410005!L01!2!@cms.cms(sch_1):ins409965@primary.\inductor.normal\(chips)!INDUCTOR_R0603_CBG160808U600T!!!F156!!!!!!!!
S!N466592!Q02!3!@cms.cms(sch_1):ins466566@primary.\pmos.normal\(chips)!PMOS_SOT23-3_BSS84LT1G!!!F154!!!!!!!!
S!N466694!Q02!1!@cms.cms(sch_1):ins466566@primary.\pmos.normal\(chips)!PMOS_SOT23-3_BSS84LT1G!!!F154!!!!!!!!
S!+24V!Q02!2!@cms.cms(sch_1):ins466566@primary.\pmos.normal\(chips)!PMOS_SOT23-3_BSS84LT1G!!!F154!!!!!!!!
S!N556627!Q05!3!@cms.cms(sch_1):ins556603@primary.\pmos.normal\(chips)!PMOS_SOT23-3_BSS84LT1G!!!F153!!!!!!!!
S!N556667!Q05!1!@cms.cms(sch_1):ins556603@primary.\pmos.normal\(chips)!PMOS_SOT23-3_BSS84LT1G!!!F153!!!!!!!!
S!+24V!Q05!2!@cms.cms(sch_1):ins556603@primary.\pmos.normal\(chips)!PMOS_SOT23-3_BSS84LT1G!!!F153!!!!!!!!
S!N466940!Q01!3!@cms.cms(sch_1):ins467026@primary.\nmos.normal\(chips)!NMOS_SOT23-3_2N7002K!!!F152!!!!!!!!
S!N466944!Q01!1!@cms.cms(sch_1):ins467026@primary.\nmos.normal\(chips)!NMOS_SOT23-3_2N7002K!!!F152!!!!!!!!
S!GND!Q01!2!@cms.cms(sch_1):ins467026@primary.\nmos.normal\(chips)!NMOS_SOT23-3_2N7002K!!!F152!!!!!!!!
S!N556785!Q03!3!@cms.cms(sch_1):ins556901@primary.\nmos.normal\(chips)!NMOS_SOT23-3_2N7002K!!!F151!!!!!!!!
S!N556865!Q03!1!@cms.cms(sch_1):ins556901@primary.\nmos.normal\(chips)!NMOS_SOT23-3_2N7002K!!!F151!!!!!!!!
S!GND!Q03!2!@cms.cms(sch_1):ins556901@primary.\nmos.normal\(chips)!NMOS_SOT23-3_2N7002K!!!F151!!!!!!!!
S!N601770!Q04!3!@cms.cms(sch_1):ins601776@primary.\nmos.normal\(chips)!NMOS_SOT23-3_2N7002K!!!F150!!!!!!!!
S!N601826!Q04!1!@cms.cms(sch_1):ins601776@primary.\nmos.normal\(chips)!NMOS_SOT23-3_2N7002K!!!F150!!!!!!!!
S!GND!Q04!2!@cms.cms(sch_1):ins601776@primary.\nmos.normal\(chips)!NMOS_SOT23-3_2N7002K!!!F150!!!!!!!!
S!+24V!R80!1!@cms.cms(sch_1):ins189246@primary.\res.normal\(chips)!RES_R0603_510K!!!F149!!!!!!!!
S!N190496!R80!2!@cms.cms(sch_1):ins189246@primary.\res.normal\(chips)!RES_R0603_510K!!!F149!!!!!!!!
S!+3V3!R75!1!@cms.cms(sch_1):ins572905@primary.\res.normal\(chips)!RES_R0603_10K!!!F148!!!!!!!!
S!N572959!R75!2!@cms.cms(sch_1):ins572905@primary.\res.normal\(chips)!RES_R0603_10K!!!F148!!!!!!!!
S!GND!R73!1!@cms.cms(sch_1):ins601840@primary.\res.normal\(chips)!RES_R0603_10K!!!F147!!!!!!!!
S!N601826!R73!2!@cms.cms(sch_1):ins601840@primary.\res.normal\(chips)!RES_R0603_10K!!!F147!!!!!!!!
S!+3V3!R76!1!@cms.cms(sch_1):ins574811@primary.\res.normal\(chips)!RES_R0603_10K!!!F146!!!!!!!!
S!N574865!R76!2!@cms.cms(sch_1):ins574811@primary.\res.normal\(chips)!RES_R0603_10K!!!F146!!!!!!!!
S!GND!R47!1!@cms.cms(sch_1):ins467010@primary.\res.normal\(chips)!RES_R0603_10K!!!F145!!!!!!!!
S!N466944!R47!2!@cms.cms(sch_1):ins467010@primary.\res.normal\(chips)!RES_R0603_10K!!!F145!!!!!!!!
S!GND!R72!1!@cms.cms(sch_1):ins556919@primary.\res.normal\(chips)!RES_R0603_10K!!!F144!!!!!!!!
S!N556865!R72!2!@cms.cms(sch_1):ins556919@primary.\res.normal\(chips)!RES_R0603_10K!!!F144!!!!!!!!
S!N537303!R59!1!@cms.cms(sch_1):ins488891@primary.\res.normal\(chips)!RES_R0603_10K!!!F143!!!!!!!!
S!+5V!R59!2!@cms.cms(sch_1):ins488891@primary.\res.normal\(chips)!RES_R0603_10K!!!F143!!!!!!!!
S!BOOT0!R68!1!@cms.cms(sch_1):ins410113@primary.\res.normal\(chips)!RES_R0603_10K!!!F142!!!!!!!!
S!GND!R68!2!@cms.cms(sch_1):ins410113@primary.\res.normal\(chips)!RES_R0603_10K!!!F142!!!!!!!!
S!+3V3!R48!1!@cms.cms(sch_1):ins446172@primary.\res.normal\(chips)!RES_R0603_10K!!!F141!!!!!!!!
S!N446190!R48!2!@cms.cms(sch_1):ins446172@primary.\res.normal\(chips)!RES_R0603_10K!!!F141!!!!!!!!
S!N446190!R49!1!@cms.cms(sch_1):ins446246@primary.\res.normal\(chips)!RES_R0603_10K!!!F140!!!!!!!!
S!GND!R49!2!@cms.cms(sch_1):ins446246@primary.\res.normal\(chips)!RES_R0603_10K!!!F140!!!!!!!!
S!N558391!R57!1!@cms.cms(sch_1):ins558349@primary.\res.normal\(chips)!RES_R0603_30K!!!F47!!!!!!!!
S!+3V3!R57!2!@cms.cms(sch_1):ins558349@primary.\res.normal\(chips)!RES_R0603_30K!!!F47!!!!!!!!
S!N558776!R56!1!@cms.cms(sch_1):ins558734@primary.\res.normal\(chips)!RES_R0603_30K!!!F46!!!!!!!!
S!+3V3!R56!2!@cms.cms(sch_1):ins558734@primary.\res.normal\(chips)!RES_R0603_30K!!!F46!!!!!!!!
S!N553365!R21!1!@cms.cms(sch_1):ins553219@primary.\res.normal\(chips)!RES_R0603_1K!!!F97!!!!!!!!
S!DI_PUMP2_STOP!R21!2!@cms.cms(sch_1):ins553219@primary.\res.normal\(chips)!RES_R0603_1K!!!F97!!!!!!!!
S!N553385!R19!1!@cms.cms(sch_1):ins553267@primary.\res.normal\(chips)!RES_R0603_1K!!!F96!!!!!!!!
S!DI_PUMP2_FAIL!R19!2!@cms.cms(sch_1):ins553267@primary.\res.normal\(chips)!RES_R0603_1K!!!F96!!!!!!!!
S!N572923!R54!1!@cms.cms(sch_1):ins572873@primary.\res.normal\(chips)!RES_R0603_1K!!!F95!!!!!!!!
S!N572801!R54!2!@cms.cms(sch_1):ins572873@primary.\res.normal\(chips)!RES_R0603_1K!!!F95!!!!!!!!
S!N554336!R17!1!@cms.cms(sch_1):ins554226@primary.\res.normal\(chips)!RES_R0603_1K!!!F94!!!!!!!!
S!DI_PUMP3_START!R17!2!@cms.cms(sch_1):ins554226@primary.\res.normal\(chips)!RES_R0603_1K!!!F94!!!!!!!!
S!N554356!R15!1!@cms.cms(sch_1):ins554274@primary.\res.normal\(chips)!RES_R0603_1K!!!F93!!!!!!!!
S!DI_PUMP3_STOP!R15!2!@cms.cms(sch_1):ins554274@primary.\res.normal\(chips)!RES_R0603_1K!!!F93!!!!!!!!
S!N594430!R62!1!@cms.cms(sch_1):ins594356@primary.\res.normal\(chips)!RES_R0603_1K!!!F92!!!!!!!!
S!DIP_SW0!R62!2!@cms.cms(sch_1):ins594356@primary.\res.normal\(chips)!RES_R0603_1K!!!F92!!!!!!!!
S!N594480!R65!1!@cms.cms(sch_1):ins594432@primary.\res.normal\(chips)!RES_R0603_1K!!!F91!!!!!!!!
S!DIP_SW1!R65!2!@cms.cms(sch_1):ins594432@primary.\res.normal\(chips)!RES_R0603_1K!!!F91!!!!!!!!
S!N572963!R53!1!@cms.cms(sch_1):ins572925@primary.\res.normal\(chips)!RES_R0603_1K!!!F90!!!!!!!!
S!N572805!R53!2!@cms.cms(sch_1):ins572925@primary.\res.normal\(chips)!RES_R0603_1K!!!F90!!!!!!!!
S!N594586!R66!1!@cms.cms(sch_1):ins594482@primary.\res.normal\(chips)!RES_R0603_1K!!!F89!!!!!!!!
S!DIP_SW2!R66!2!@cms.cms(sch_1):ins594482@primary.\res.normal\(chips)!RES_R0603_1K!!!F89!!!!!!!!
S!N594672!R69!1!@cms.cms(sch_1):ins594588@primary.\res.normal\(chips)!RES_R0603_1K!!!F88!!!!!!!!
S!DIP_SW3!R69!2!@cms.cms(sch_1):ins594588@primary.\res.normal\(chips)!RES_R0603_1K!!!F88!!!!!!!!
S!BEEPER!R74!1!@cms.cms(sch_1):ins601802@primary.\res.normal\(chips)!RES_R0603_1K!!!F87!!!!!!!!
S!N601826!R74!2!@cms.cms(sch_1):ins601802@primary.\res.normal\(chips)!RES_R0603_1K!!!F87!!!!!!!!
S!N573039!R85!1!@cms.cms(sch_1):ins573003@primary.\res.normal\(chips)!RES_R0603_1K!!!F86!!!!!!!!
S!N572745!R85!2!@cms.cms(sch_1):ins573003@primary.\res.normal\(chips)!RES_R0603_1K!!!F86!!!!!!!!
S!N573107!R87!1!@cms.cms(sch_1):ins573079@primary.\res.normal\(chips)!RES_R0603_1K!!!F85!!!!!!!!
S!N572753!R87!2!@cms.cms(sch_1):ins573079@primary.\res.normal\(chips)!RES_R0603_1K!!!F85!!!!!!!!
S!N573179!R89!1!@cms.cms(sch_1):ins573149@primary.\res.normal\(chips)!RES_R0603_1K!!!F84!!!!!!!!
S!N572761!R89!2!@cms.cms(sch_1):ins573149@primary.\res.normal\(chips)!RES_R0603_1K!!!F84!!!!!!!!
S!N574829!R90!1!@cms.cms(sch_1):ins574779@primary.\res.normal\(chips)!RES_R0603_1K!!!F83!!!!!!!!
S!N574717!R90!2!@cms.cms(sch_1):ins574779@primary.\res.normal\(chips)!RES_R0603_1K!!!F83!!!!!!!!
S!N574869!R91!1!@cms.cms(sch_1):ins574831@primary.\res.normal\(chips)!RES_R0603_1K!!!F82!!!!!!!!
S!N574721!R91!2!@cms.cms(sch_1):ins574831@primary.\res.normal\(chips)!RES_R0603_1K!!!F82!!!!!!!!
S!N574907!R92!1!@cms.cms(sch_1):ins574871@primary.\res.normal\(chips)!RES_R0603_1K!!!F81!!!!!!!!
S!N574927!R92!2!@cms.cms(sch_1):ins574871@primary.\res.normal\(chips)!RES_R0603_1K!!!F81!!!!!!!!
S!N574945!R93!1!@cms.cms(sch_1):ins574909@primary.\res.normal\(chips)!RES_R0603_1K!!!F80!!!!!!!!
S!N574965!R93!2!@cms.cms(sch_1):ins574909@primary.\res.normal\(chips)!RES_R0603_1K!!!F80!!!!!!!!
S!CURR_SENSE_N1!R58!1!@cms.cms(sch_1):ins529814@primary.\res.normal\(chips)!RES_R0603_1K!!!F79!!!!!!!!
S!AD_CS1!R58!2!@cms.cms(sch_1):ins529814@primary.\res.normal\(chips)!RES_R0603_1K!!!F79!!!!!!!!
S!CURR_SENSE_N2!R83!1!@cms.cms(sch_1):ins556767@primary.\res.normal\(chips)!RES_R0603_1K!!!F78!!!!!!!!
S!AD_CS2!R83!2!@cms.cms(sch_1):ins556767@primary.\res.normal\(chips)!RES_R0603_1K!!!F78!!!!!!!!
S!CS1_PWR!R45!1!@cms.cms(sch_1):ins466888@primary.\res.normal\(chips)!RES_R0603_1K!!!F77!!!!!!!!
S!N466944!R45!2!@cms.cms(sch_1):ins466888@primary.\res.normal\(chips)!RES_R0603_1K!!!F77!!!!!!!!
S!CS2_PWR!R67!1!@cms.cms(sch_1):ins556823@primary.\res.normal\(chips)!RES_R0603_1K!!!F76!!!!!!!!
S!N556865!R67!2!@cms.cms(sch_1):ins556823@primary.\res.normal\(chips)!RES_R0603_1K!!!F76!!!!!!!!
S!DI_EXT_IN1!R61!1!@cms.cms(sch_1):ins585073@primary.\res.normal\(chips)!RES_R0603_1K!!!F75!!!!!!!!
S!N558391!R61!2!@cms.cms(sch_1):ins585073@primary.\res.normal\(chips)!RES_R0603_1K!!!F75!!!!!!!!
S!DI_EXT_IN2!R60!1!@cms.cms(sch_1):ins585113@primary.\res.normal\(chips)!RES_R0603_1K!!!F74!!!!!!!!
S!N558776!R60!2!@cms.cms(sch_1):ins585113@primary.\res.normal\(chips)!RES_R0603_1K!!!F74!!!!!!!!
S!AD_AC_PWR!R36!1!@cms.cms(sch_1):ins444738@primary.\res.normal\(chips)!RES_R0603_1K!!!F73!!!!!!!!
S!N444772!R36!2!@cms.cms(sch_1):ins444738@primary.\res.normal\(chips)!RES_R0603_1K!!!F73!!!!!!!!
S!N444804!R40!1!@cms.cms(sch_1):ins444754@primary.\res.normal\(chips)!RES_R0603_1K!!!F72!!!!!!!!
S!VREF!R40!2!@cms.cms(sch_1):ins444754@primary.\res.normal\(chips)!RES_R0603_1K!!!F72!!!!!!!!
S!N444804!R42!1!@cms.cms(sch_1):ins444862@primary.\res.normal\(chips)!RES_R0603_1K!!!F71!!!!!!!!
S!N444930!R42!2!@cms.cms(sch_1):ins444862@primary.\res.normal\(chips)!RES_R0603_1K!!!F71!!!!!!!!
S!AD_VREF!R39!1!@cms.cms(sch_1):ins459820@primary.\res.normal\(chips)!RES_R0603_1K!!!F70!!!!!!!!
S!VREF!R39!2!@cms.cms(sch_1):ins459820@primary.\res.normal\(chips)!RES_R0603_1K!!!F70!!!!!!!!
S!N543383!R35!1!@cms.cms(sch_1):ins543207@primary.\res.normal\(chips)!RES_R0603_1K!!!F69!!!!!!!!
S!DI_SW1!R35!2!@cms.cms(sch_1):ins543207@primary.\res.normal\(chips)!RES_R0603_1K!!!F69!!!!!!!!
S!GND!R52!1!@cms.cms(sch_1):ins599981@primary.\res.normal\(chips)!RES_R0603_1K!!!F68!!!!!!!!
S!N600007!R52!2!@cms.cms(sch_1):ins599981@primary.\res.normal\(chips)!RES_R0603_1K!!!F68!!!!!!!!
S!N546512!R33!1!@cms.cms(sch_1):ins546466@primary.\res.normal\(chips)!RES_R0603_1K!!!F67!!!!!!!!
S!DI_SW2!R33!2!@cms.cms(sch_1):ins546466@primary.\res.normal\(chips)!RES_R0603_1K!!!F67!!!!!!!!
S!N546951!R31!1!@cms.cms(sch_1):ins546905@primary.\res.normal\(chips)!RES_R0603_1K!!!F66!!!!!!!!
S!DI_SW3!R31!2!@cms.cms(sch_1):ins546905@primary.\res.normal\(chips)!RES_R0603_1K!!!F66!!!!!!!!
S!RS485_RX_LED!R95!1!@cms.cms(sch_1):ins600029@primary.\res.normal\(chips)!RES_R0603_1K!!!F65!!!!!!!!
S!N600063!R95!2!@cms.cms(sch_1):ins600029@primary.\res.normal\(chips)!RES_R0603_1K!!!F65!!!!!!!!
S!N548187!R29!1!@cms.cms(sch_1):ins548013@primary.\res.normal\(chips)!RES_R0603_1K!!!F64!!!!!!!!
S!DI_PUMP1_START!R29!2!@cms.cms(sch_1):ins548013@primary.\res.normal\(chips)!RES_R0603_1K!!!F64!!!!!!!!
S!N548207!R27!1!@cms.cms(sch_1):ins548061@primary.\res.normal\(chips)!RES_R0603_1K!!!F63!!!!!!!!
S!DI_PUMP1_STOP!R27!2!@cms.cms(sch_1):ins548061@primary.\res.normal\(chips)!RES_R0603_1K!!!F63!!!!!!!!
S!RS485_TX_LED!R94!1!@cms.cms(sch_1):ins600087@primary.\res.normal\(chips)!RES_R0603_1K!!!F62!!!!!!!!
S!N600117!R94!2!@cms.cms(sch_1):ins600087@primary.\res.normal\(chips)!RES_R0603_1K!!!F62!!!!!!!!
S!N548227!R25!1!@cms.cms(sch_1):ins548109@primary.\res.normal\(chips)!RES_R0603_1K!!!F61!!!!!!!!
S!DI_PUMP1_FAIL!R25!2!@cms.cms(sch_1):ins548109@primary.\res.normal\(chips)!RES_R0603_1K!!!F61!!!!!!!!
S!N553345!R23!1!@cms.cms(sch_1):ins553171@primary.\res.normal\(chips)!RES_R0603_1K!!!F60!!!!!!!!
S!DI_PUMP2_START!R23!2!@cms.cms(sch_1):ins553171@primary.\res.normal\(chips)!RES_R0603_1K!!!F60!!!!!!!!
S!N594620!R44!1!@cms.cms(sch_1):ins594520@primary.\res.normal\(chips)!RES_R0603_100R!!!F59!!!!!!!!
S!SWDIO!R44!2!@cms.cms(sch_1):ins594520@primary.\res.normal\(chips)!RES_R0603_100R!!!F59!!!!!!!!
S!N594682!R41!1!@cms.cms(sch_1):ins594622@primary.\res.normal\(chips)!RES_R0603_100R!!!F58!!!!!!!!
S!SWCLK!R41!2!@cms.cms(sch_1):ins594622@primary.\res.normal\(chips)!RES_R0603_100R!!!F58!!!!!!!!
S!N594654!R46!1!@cms.cms(sch_1):ins594552@primary.\res.normal\(chips)!RES_R0603_100R!!!F57!!!!!!!!
S!DBG_RX!R46!2!@cms.cms(sch_1):ins594552@primary.\res.normal\(chips)!RES_R0603_100R!!!F57!!!!!!!!
S!N573001!R84!1!@cms.cms(sch_1):ins572965@primary.\res.normal\(chips)!RES_R0603_1.2K!!!F56!!!!!!!!
S!N572741!R84!2!@cms.cms(sch_1):ins572965@primary.\res.normal\(chips)!RES_R0603_1.2K!!!F56!!!!!!!!
S!N573077!R86!1!@cms.cms(sch_1):ins573041@primary.\res.normal\(chips)!RES_R0603_1.2K!!!F55!!!!!!!!
S!N572749!R86!2!@cms.cms(sch_1):ins573041@primary.\res.normal\(chips)!RES_R0603_1.2K!!!F55!!!!!!!!
S!N573147!R88!1!@cms.cms(sch_1):ins573109@primary.\res.normal\(chips)!RES_R0603_1.2K!!!F54!!!!!!!!
S!N572757!R88!2!@cms.cms(sch_1):ins573109@primary.\res.normal\(chips)!RES_R0603_1.2K!!!F54!!!!!!!!
S!VIN!R96!1!@cms.cms(sch_1):ins190679@primary.\res.normal\(chips)!RES_R0805_2R!!!F53!!!!!!!!
S!N190785!R96!2!@cms.cms(sch_1):ins190679@primary.\res.normal\(chips)!RES_R0805_2R!!!F53!!!!!!!!
S!+3V3!R34!1!@cms.cms(sch_1):ins543191@primary.\res.normal\(chips)!RES_R0603_100K!!!F104!!!!!!!!
